날짜,시간,시가,고가,저가,종가,거래량,거래대금
2023-07-06,1153,282000,282500,282000,282500,361,101886000
2023-07-06,1154,282000,282500,282000,282000,797,224885000
2023-07-06,1155,282000,282500,282000,282500,651,183704000
2023-07-06,1156,282500,282500,281500,281500,3944,1112104000
2023-07-06,1157,281500,282000,281500,281500,484,136295000
2023-07-06,1158,281500,282000,281500,281500,2382,671048000
2023-07-06,1159,282000,282000,281500,281500,475,133867000
2023-07-06,1200,282000,282000,281500,282000,446,125676000
2023-07-06,1201,281500,282000,281500,281500,899,253286000
2023-07-06,1202,281500,282000,281500,282000,661,186256000
2023-07-06,1203,282000,282000,281500,281500,750,211403000
2023-07-06,1204,282000,282000,281500,282000,4050,1142026000
2023-07-06,1205,282000,282500,282000,282000,1281,361278000
2023-07-06,1206,282500,282500,282000,282500,831,234486000
2023-07-06,1207,282500,282500,282000,282500,492,138963000
2023-07-06,1208,282500,282500,282000,282500,597,168569000
2023-07-06,1209,282500,282500,282000,282500,1045,294920000
2023-07-06,1210,282000,282500,282000,282500,639,180455000
2023-07-06,1211,282500,282500,282000,282500,361,101874000
2023-07-06,1212,282500,282500,282000,282000,532,150162000
2023-07-06,1213,282500,282500,282000,282500,308,86932000
2023-07-06,1214,282500,282500,282000,282000,863,243402000
2023-07-06,1215,282500,282500,281500,282000,3573,1007642000
2023-07-06,1216,282000,282000,281500,282000,594,167285000
2023-07-06,1217,281500,282000,281500,281500,252,70967000
2023-07-06,1218,282000,282000,281500,281500,356,100309000
2023-07-06,1219,281500,282000,281500,282000,366,103125000
2023-07-06,1220,281500,282000,281500,281500,1425,401274000
2023-07-06,1221,281500,282000,281500,282000,940,264623000
2023-07-06,1222,281500,282000,281000,281500,7102,1999191000
2023-07-06,1223,281500,281500,281000,281000,587,165079000
2023-07-06,1224,281500,281500,281000,281000,2304,647664000
2023-07-06,1225,281000,281500,281000,281000,2194,616533000
2023-07-06,1226,281000,281500,280500,281000,2345,658946000
2023-07-06,1227,281000,281000,280500,280500,798,224004000
2023-07-06,1228,280500,281000,280500,281000,1656,464672000
2023-07-06,1229,280500,281000,280000,280500,3343,937736000
2023-07-06,1230,280500,280500,280000,280000,3015,845398000
2023-07-06,1231,280000,280500,280000,280500,1229,344555000
2023-07-06,1232,280000,280500,280000,280000,1621,454071000
2023-07-06,1233,280500,280500,280000,280000,739,206998000
2023-07-06,1234,280000,280000,279500,280000,9941,2782900000
2023-07-06,1235,279500,280000,279500,279500,941,263198000
2023-07-06,1236,280000,280000,279500,279500,983,274911000
2023-07-06,1237,279500,280000,279500,279500,2482,693761000
2023-07-06,1238,279500,280500,279500,280000,5528,1547621000
2023-07-06,1239,280000,280500,280000,280500,751,210439000
2023-07-06,1240,280000,281000,280000,281000,1837,515276000
2023-07-06,1241,280500,281000,280000,280500,1226,343822000
2023-07-06,1242,280500,280500,279500,279500,2896,810987000
2023-07-06,1243,280000,280000,279500,280000,505,141318000
2023-07-06,1244,280000,280000,279500,279500,912,255222000
2023-07-06,1245,279500,280000,279500,280000,478,133643000
2023-07-06,1246,280000,280000,279500,280000,591,165316000
2023-07-06,1247,279500,280000,279500,280000,234,65447000
2023-07-06,1248,279500,280000,279500,280000,799,223369000
2023-07-06,1249,279500,280000,279500,280000,584,163323000
2023-07-06,1250,279500,280000,279500,279500,955,266952000
2023-07-06,1251,280000,280000,279500,279500,452,126434000
2023-07-06,1252,280000,280000,279500,280000,2514,703823000
2023-07-06,1253,280000,280500,279500,280000,3366,942502000
2023-07-06,1254,280000,280500,279500,280000,1836,514108000
2023-07-06,1255,279500,280000,279000,279000,7269,2031887000
2023-07-06,1256,279500,279500,279000,279000,3491,974210000
2023-07-06,1257,279000,279500,279000,279000,1263,352399000
2023-07-06,1258,279000,279500,279000,279000,457,127558000
2023-07-06,1259,279000,279500,279000,279000,499,139267000
2023-07-06,1300,279000,279500,279000,279000,708,197563000
2023-07-06,1301,279000,279500,279000,279000,1613,450160000
2023-07-06,1302,279000,279500,279000,279000,4652,1297922000
2023-07-06,1303,279000,279000,278500,278500,1032,287722000
2023-07-06,1304,278500,279000,278500,278500,4713,1312827000
2023-07-06,1305,278500,279000,278000,278500,3110,866017000
2023-07-06,1306,278500,279000,278500,279000,3920,1093316000
2023-07-06,1307,279500,279500,278500,278500,2639,735793000
2023-07-06,1308,278500,279000,278000,278500,2691,749378000
2023-07-06,1309,278500,278500,278000,278000,3758,1044927000
2023-07-06,1310,278000,278500,278000,278000,2433,676380000
2023-07-06,1311,278500,278500,278000,278000,1376,382582000
2023-07-06,1312,278000,278500,278000,278500,3993,1110240000
2023-07-06,1313,278000,278500,278000,278000,567,157761000
2023-07-06,1314,278000,278500,278000,278000,1051,292326000
2023-07-06,1315,278000,278500,278000,278000,1132,314712000
2023-07-06,1316,278000,278500,278000,278000,1547,430467000
2023-07-06,1317,278000,278500,278000,278000,2101,584149000
2023-07-06,1318,278000,278000,277000,277500,12993,3605220000
2023-07-06,1319,277000,278000,277000,277500,3861,1070755000
2023-07-06,1320,277500,278000,277000,277500,2989,829173000
2023-07-06,1321,277500,278000,277500,277500,967,268369000
2023-07-06,1322,277500,278000,277500,277500,587,162928000
2023-07-06,1323,277500,278000,277500,278000,837,232519000
2023-07-06,1324,277500,278000,277500,277500,967,268433000
2023-07-06,1325,278000,278000,277500,278000,661,183542000
2023-07-06,1326,277500,278000,277500,277500,2805,778447000
2023-07-06,1327,277500,278000,277500,278000,1272,353049000
2023-07-06,1328,277500,278000,277500,277500,641,177958000
2023-07-06,1329,278000,278000,277500,278000,1112,308660000
2023-07-06,1330,277500,278000,277000,277000,4209,1167849000
2023-07-06,1331,277000,277500,277000,277000,2963,820906000
2023-07-06,1332,277000,277500,277000,277000,2682,743240000
2023-07-06,1333,277000,277500,276500,276500,5659,1567313000
2023-07-06,1334,277000,277000,276500,276500,3709,1025762000
2023-07-06,1335,277000,277500,276500,277000,7152,1980972000
2023-07-06,1336,277000,277500,276500,277000,2453,679746000
2023-07-06,1337,277500,277500,277000,277500,818,226656000
2023-07-06,1338,277000,278000,277000,278000,4847,1345662000
2023-07-06,1339,277500,278500,277500,278500,4037,1122883000
2023-07-06,1340,278500,278500,278000,278000,1194,332289000
2023-07-06,1341,278500,278500,278000,278500,3287,914832000
2023-07-06,1342,278500,278500,278000,278500,1561,434154000
2023-07-06,1343,278500,278500,277500,278000,2463,684836000
2023-07-06,1344,277500,278000,277500,278000,794,220413000
2023-07-06,1345,278000,278000,277500,278000,208,57787000
2023-07-06,1346,278000,278000,277000,277500,4801,1332074000
2023-07-06,1347,277500,277500,277000,277500,507,140505000
2023-07-06,1348,277000,277500,277000,277000,1010,280044000
2023-07-06,1349,277500,278000,277000,278000,2366,656522000
2023-07-06,1350,277500,278000,277500,278000,447,124133000
2023-07-06,1351,277500,278000,277500,278000,620,172257000
2023-07-06,1352,278000,278000,277500,278000,779,216512000
2023-07-06,1353,278000,278500,277500,278500,2491,692517000
2023-07-06,1354,278500,278500,278000,278500,500,139130000
2023-07-06,1355,278500,278500,278000,278500,488,135830000
2023-07-06,1356,278500,278500,278000,278500,403,112214000
2023-07-06,1357,278500,278500,278000,278500,692,192679000
2023-07-06,1358,278000,278500,278000,278500,829,230807000
2023-07-06,1359,278500,278500,278000,278500,3646,1013654000
2023-07-06,1400,278500,278500,277500,278000,2122,589938000
2023-07-06,1401,277500,278000,277500,278000,335,93006000
2023-07-06,1402,278000,278000,277000,277500,3218,893015000
2023-07-06,1403,277500,277500,277000,277000,144,39933000
2023-07-06,1404,277000,277500,277000,277500,771,213772000
2023-07-06,1405,277000,277500,277000,277000,868,240482000
2023-07-06,1406,277000,277500,277000,277000,1000,277174000
2023-07-06,1407,277500,277500,277000,277500,1753,485657000
2023-07-06,1408,277500,277500,277000,277500,953,264325000
2023-07-06,1409,277500,277500,277000,277500,441,122306000
2023-07-06,1410,277500,277500,277000,277000,766,212481000
2023-07-06,1411,277500,278000,277000,278000,2623,727859000
2023-07-06,1412,277500,278000,277500,278000,695,193135000
2023-07-06,1413,278000,278000,277500,278000,317,88120000
2023-07-06,1414,277500,278000,277500,277500,4584,1272656000
2023-07-06,1415,277500,277500,277000,277500,772,214200000
2023-07-06,1416,277500,277500,277000,277500,544,150945000
2023-07-06,1417,277500,277500,277000,277000,5962,1651616000
2023-07-06,1418,277000,277000,276500,277000,1349,373108000
2023-07-06,1419,276500,277000,276500,277000,541,149653000
2023-07-06,1420,277000,277000,276500,277000,1012,279925000
2023-07-06,1421,277000,277000,276500,277000,738,204185000
2023-07-06,1422,276500,277000,276000,276500,10732,2967169000
2023-07-06,1423,276500,276500,276000,276500,1792,494805000
2023-07-06,1424,276000,276500,276000,276000,6066,1674481000
2023-07-06,1425,276500,276500,276000,276500,2354,650139000
2023-07-06,1426,276000,276500,276000,276500,3483,961614000
2023-07-06,1427,276000,276500,275500,276000,9777,2698764000
2023-07-06,1428,276000,276000,275500,275500,2043,563134000
2023-07-06,1429,275500,276000,275500,275500,1655,456022000
2023-07-06,1430,275500,276500,275500,276000,7506,2070771000
2023-07-06,1431,276000,276500,276000,276500,1031,284725000
2023-07-06,1432,276500,276500,276000,276500,950,262438000
2023-07-06,1433,276500,276500,276000,276000,1323,365563000
2023-07-06,1434,276000,276500,275500,276000,5794,1599302000
2023-07-06,1435,276000,276000,275500,276000,1351,372621000
2023-07-06,1436,276000,276000,275500,275500,700,192982000
2023-07-06,1437,275500,276000,275500,275500,1409,388379000
2023-07-06,1438,276000,276000,275500,276000,938,258818000
2023-07-06,1439,276000,276500,275500,276500,4982,1375165000
2023-07-06,1440,276000,276500,276000,276000,835,230839000
2023-07-06,1441,276000,276500,276000,276000,1130,312056000
2023-07-06,1442,276500,276500,276000,276000,682,188472000
2023-07-06,1443,276000,276500,276000,276000,928,256481000
2023-07-06,1444,276500,276500,276000,276000,255,70484000
2023-07-06,1445,276500,276500,276000,276000,4970,1371836000
2023-07-06,1446,276000,276000,275500,275500,1202,331415000
2023-07-06,1447,276000,276000,275500,276000,3539,975038000
2023-07-06,1448,276000,276000,275500,276000,1031,284145000
2023-07-06,1449,276000,276000,275500,276000,1419,391377000
2023-07-06,1450,275500,276000,275500,275500,1882,518744000
2023-07-06,1451,276000,276000,275500,275500,1120,308643000
2023-07-06,1452,276000,276000,275500,275500,1578,434947000
2023-07-06,1453,275500,276000,275500,276000,706,194646000
2023-07-06,1454,275500,276000,275000,275000,6705,1846799000
2023-07-06,1455,275000,275500,275000,275500,1922,528679000
2023-07-06,1456,275500,275500,274500,274500,26693,7340461000
2023-07-06,1457,275000,275000,274000,274000,12228,3352645000
2023-07-06,1458,274000,275000,273500,274500,10859,2974321000
2023-07-06,1459,274500,275000,274000,275000,3689,1013007000
2023-07-06,1500,275000,275000,274500,275000,2124,583675000
2023-07-06,1501,274500,275000,274500,274500,1052,289103000
2023-07-06,1502,275000,275000,274500,275000,1421,390172000
2023-07-06,1503,274500,275000,274500,275000,899,246918000
2023-07-06,1504,275000,275000,274000,274500,4538,1245700000
2023-07-06,1505,274500,274500,274000,274500,1880,515510000
2023-07-06,1506,274000,274500,273500,274000,7699,2109527000
2023-07-06,1507,274000,274500,273500,274000,3707,1015636000
2023-07-06,1508,274000,274500,273500,274000,4501,1233009000
2023-07-06,1509,274000,274500,274000,274000,2190,600146000
2023-07-06,1510,274000,274500,273500,274000,2651,726356000
2023-07-06,1511,274000,274500,273500,274000,2931,802942000
2023-07-06,1512,273500,274000,273500,274000,1671,457548000
2023-07-06,1513,273500,275000,273500,275000,6601,1810756000
2023-07-06,1514,275000,276000,274500,275500,6967,1917523000
2023-07-06,1515,276000,276500,275500,276000,7637,2106737000
2023-07-06,1516,276000,276000,275500,276000,4380,1208230000
2023-07-06,1517,276000,276000,275500,276000,3465,955973000
2023-07-06,1518,275500,276000,275000,275500,10497,2892802000
2023-07-06,1519,275500,275500,274500,275000,6020,1655734000
2023-07-06,1520,275500,275500,274500,275000,3604,990320000
2023-07-07,0901,272500,273500,272500,273000,21964,5991078000
2023-07-07,0902,273000,275000,273000,275000,8186,2244626000
2023-07-07,0903,274500,275000,273500,274500,9151,2510212000
2023-07-07,0904,275000,276500,274500,275500,18766,5173236000
2023-07-07,0905,276000,276000,274500,275000,6832,1878939000
2023-07-07,0906,275000,276500,274500,276000,8100,2231193000
2023-07-07,0907,276000,277500,276000,276000,9879,2731307000
2023-07-07,0908,276000,276500,275500,276000,5177,1428778000
2023-07-07,0909,276000,277000,275500,276500,5690,1571178000
2023-07-07,0910,277000,277500,276500,277500,9743,2699440000
2023-07-07,0911,277500,277500,277000,277500,5990,1661340000
2023-07-07,0912,277500,278000,277000,277500,18406,5109629000
2023-07-07,0913,277500,277500,276500,277000,5581,1546397000
2023-07-07,0914,277000,277000,275500,275500,5329,1470754000
2023-07-07,0915,275500,276500,275000,275000,4915,1354765000
2023-07-07,0916,275000,276000,274500,275500,9679,2662935000
2023-07-07,0917,275500,275500,274500,274500,3184,875655000
2023-07-07,0918,274500,275000,274000,274000,5049,1385869000
2023-07-07,0919,274000,274500,273500,273500,5858,1604167000
2023-07-07,0920,274000,274000,273500,274000,8268,2264585000
2023-07-07,0921,274000,274000,273000,273000,5424,1483061000
2023-07-07,0922,273000,273500,273000,273000,5406,1475926000
2023-07-07,0923,273000,273000,272500,273000,6669,1820087000
2023-07-07,0924,273000,273500,272500,273000,4648,1268061000
2023-07-07,0925,273000,273500,273000,273500,2814,768972000
2023-07-07,0926,273500,274000,273500,273500,2496,683133000
2023-07-07,0927,274000,274000,273000,273500,4875,1334277000
2023-07-07,0928,274000,274000,273500,274000,2904,795547000
2023-07-07,0929,274000,274500,273500,274500,1293,354419000
2023-07-07,0930,274500,274500,274000,274500,2916,800105000
2023-07-07,0931,274500,275000,273500,274000,5610,1537399000
2023-07-07,0932,274000,274000,273000,273500,4340,1186735000
2023-07-07,0933,273500,273500,272500,272500,7792,2125843000
2023-07-07,0934,272500,273000,272500,272500,1720,468978000
2023-07-07,0935,272500,273500,272500,273500,3737,1020139000
2023-07-07,0936,273500,274500,273500,274500,4598,1259807000
2023-07-07,0937,274500,275000,274000,274500,3363,922696000
2023-07-07,0938,274500,275000,274500,274500,1375,377546000
2023-07-07,0939,274500,275000,274500,275000,1290,354440000
2023-07-07,0940,275000,275500,274500,275000,3968,1091012000
2023-07-07,0941,275000,275500,274500,275500,2708,744700000
2023-07-07,0942,275000,276500,275000,276000,7714,2126853000
2023-07-07,0943,276000,276500,275500,276000,3615,996740000
2023-07-07,0944,275500,276000,275500,275500,2208,608740000
2023-07-07,0945,275500,276000,275000,275000,4335,1194588000
2023-07-07,0946,275000,275500,275000,275500,2419,665413000
2023-07-07,0947,275500,275500,275000,275000,1924,529218000
2023-07-07,0948,275500,275500,274500,275000,4152,1141873000
2023-07-07,0949,274500,275000,274500,274500,2951,810182000
2023-07-07,0950,274500,275500,274500,275500,2950,811479000
2023-07-07,0951,275000,275500,274500,274500,1897,521672000
2023-07-07,0952,275000,275000,274000,274000,2264,621381000
2023-07-07,0953,274500,275000,274000,274500,1649,452406000
2023-07-07,0954,274500,275000,274000,274500,1844,505871000
2023-07-07,0955,274500,275000,274500,274500,624,171385000
2023-07-07,0956,275000,275000,274500,275000,1710,470211000
2023-07-07,0957,275000,275000,274500,274500,2595,712519000
2023-07-07,0958,275000,275000,274000,275000,1631,447854000
2023-07-07,0959,275000,275000,274000,275000,977,268217000
2023-07-07,1000,274500,275000,274000,274000,4153,1138453000
2023-07-07,1001,274000,274500,273500,274500,2632,721031000
2023-07-07,1002,274000,274500,273500,273500,2454,671591000
2023-07-07,1003,273500,274000,273000,273000,5462,1491770000
2023-07-07,1004,273500,273500,273000,273500,1336,364805000
2023-07-07,1005,273500,273500,273000,273000,804,219619000
2023-07-07,1006,273500,273500,272500,273000,1573,429238000
2023-07-07,1007,272500,273500,272500,273500,8859,2418913000
2023-07-07,1008,273500,274000,273000,274000,1475,403919000
2023-07-07,1009,274000,274500,273000,274500,960,262879000
2023-07-07,1010,274500,274500,274000,274500,365,100120000
2023-07-07,1011,274500,275000,274000,275000,1132,310754000
2023-07-07,1012,275000,275000,274500,275000,902,247725000
2023-07-07,1013,275000,275000,274500,275000,620,170396000
2023-07-07,1014,275000,275000,274500,275000,1680,461944000
2023-07-07,1015,275000,275500,274500,275500,2299,632173000
2023-07-07,1016,275500,275500,275000,275500,690,189920000
2023-07-07,1017,275500,275500,275000,275500,1693,466380000
2023-07-07,1018,275500,276000,275000,276000,2357,649354000
2023-07-07,1019,276000,276000,275500,276000,362,99848000
2023-07-07,1020,276000,276000,275000,275500,3856,1062316000
2023-07-07,1021,275500,276000,275000,276000,1553,427848000
2023-07-07,1022,276000,276000,275500,276000,4200,1159093000
2023-07-07,1023,276500,276500,276000,276500,4795,1325774000
2023-07-07,1024,277000,277000,276500,276500,1937,536230000
2023-07-07,1025,277000,277000,276500,277000,2575,712908000
2023-07-07,1026,276500,277000,275500,276000,4642,1282245000
2023-07-07,1027,276000,276000,275500,276000,909,250770000
2023-07-07,1028,276000,276000,275500,276000,1220,336630000
2023-07-07,1029,276000,276000,275500,275500,842,232198000
2023-07-07,1030,275500,276000,275500,276000,291,80222000
2023-07-07,1031,275500,276000,275500,276000,595,164123000
2023-07-07,1032,276000,276000,275500,276000,400,110374000
2023-07-07,1033,275500,276000,275500,276000,887,244492000
2023-07-07,1034,276000,276000,275500,276000,547,150765000
2023-07-07,1035,275500,276000,275500,276000,726,200035000
2023-07-07,1036,275500,275500,275000,275000,2595,714806000
2023-07-07,1037,275500,275500,275000,275000,1181,324871000
2023-07-07,1038,275500,275500,275000,275500,1464,402702000
2023-07-07,1039,275500,275500,274500,275000,4346,1194559000
2023-07-07,1040,275000,275000,274500,274500,724,198790000
2023-07-07,1041,274500,275000,274500,275000,603,165529000
2023-07-07,1042,275000,275000,274500,274500,1465,402171000
2023-07-07,1043,274500,275000,274500,274500,544,149370000
2023-07-07,1044,274500,274500,274000,274500,1068,292921000
2023-07-07,1045,274000,274500,274000,274500,1070,293241000
2023-07-07,1046,274500,274500,274000,274000,3173,869433000
2023-07-07,1047,274000,274500,274000,274000,260,71329000
2023-07-07,1048,274500,274500,274000,274500,1551,425033000
2023-07-07,1049,274000,274500,274000,274000,926,253786000
2023-07-07,1050,274000,274500,273500,274000,1204,329878000
2023-07-07,1051,273500,274000,273500,273500,650,177965000
2023-07-07,1052,273500,274000,273500,274000,356,97418000
2023-07-07,1053,274000,274000,273500,273500,3241,886444000
2023-07-07,1054,273500,274000,273500,273500,670,183292000
2023-07-07,1055,273500,274000,273500,273500,1416,387378000
2023-07-07,1056,274000,274000,273500,273500,932,254941000
2023-07-07,1057,274000,274000,273500,273500,455,124503000
2023-07-07,1058,273500,274000,273500,274000,590,161550000
2023-07-07,1059,274000,274000,273500,273500,405,110931000
2023-07-07,1100,273500,274000,273500,274000,392,107276000
2023-07-07,1101,274000,274000,273500,273500,486,132969000
2023-07-07,1102,274000,274000,273000,273500,3603,985188000
2023-07-07,1103,273500,273500,273000,273500,717,195902000
2023-07-07,1104,273500,273500,273000,273000,919,250960000
2023-07-07,1105,273500,273500,273000,273500,652,178130000
2023-07-07,1106,273500,273500,273000,273500,1199,327810000
2023-07-07,1107,273500,273500,273000,273500,1122,306829000
2023-07-07,1108,273500,273500,272500,273000,9899,2701509000
2023-07-07,1109,273000,273000,272500,272500,8353,2276427000
2023-07-07,1110,272500,273000,272500,272500,1242,338549000
2023-07-07,1111,272500,273000,272500,272500,768,209294000
2023-07-07,1112,273000,273000,272500,273000,455,124036000
2023-07-07,1113,272500,273000,272500,272500,512,139624000
2023-07-07,1114,273000,273000,272500,273000,1379,376360000
2023-07-07,1115,272500,273000,272500,273000,619,168748000
2023-07-07,1116,273000,273000,272500,273000,387,105625000
2023-07-07,1117,273000,273000,272500,273000,604,164752000
2023-07-07,1118,272500,273000,272500,272500,908,247517000
2023-07-07,1119,273000,273000,272500,273000,748,204042000
2023-07-07,1120,273000,273500,273000,273500,2808,766612000
2023-07-07,1121,273000,273500,273000,273000,925,252897000
2023-07-07,1122,273500,274000,273500,273500,1399,382660000
2023-07-07,1123,273500,274000,273500,274000,480,131377000
2023-07-07,1124,273500,274000,273500,274000,2839,777570000
2023-07-07,1125,273500,274000,273500,273500,871,238251000
2023-07-07,1126,273500,274000,273000,274000,950,259878000
2023-07-07,1127,274000,274000,273500,274000,208,56957000
2023-07-07,1128,274000,274000,273000,273500,1171,320322000
2023-07-07,1129,273500,273500,273000,273500,764,208920000
2023-07-07,1130,273500,273500,273000,273500,1543,421417000
2023-07-07,1131,273500,273500,272500,272500,4754,1297776000
2023-07-07,1132,273000,273000,272500,272500,1458,397389000
2023-07-07,1133,273000,273000,272500,272500,1677,457045000
2023-07-07,1134,272500,273000,272500,272500,3342,911234000
2023-07-07,1135,272500,273000,272500,272500,471,128468000
2023-07-07,1136,272500,273000,272500,273000,415,113160000
2023-07-07,1137,273000,273000,272500,272500,548,149384000
2023-07-07,1138,273000,273000,272500,272500,384,104751000
2023-07-07,1139,272500,273000,272500,273000,670,182805000
2023-07-07,1140,272500,273000,272500,273000,2756,752304000
2023-07-07,1141,273000,273000,272500,273000,637,173841000
2023-07-07,1142,273000,273000,272500,273000,252,68743000
2023-07-07,1143,273000,273000,272500,273000,213,58101000
2023-07-07,1144,272500,273000,272500,273000,395,107694000
2023-07-07,1145,273000,273000,272500,272500,299,81572000
2023-07-07,1146,272500,273000,272500,273000,360,98203000
2023-07-07,1147,273000,273000,272500,272500,6820,1858496000
2023-07-07,1148,272500,272500,272000,272000,907,246811000
2023-07-07,1149,272000,272500,272000,272500,4696,1277344000
2023-07-07,1150,272000,272500,271500,271500,6437,1750659000
2023-07-07,1151,271500,272000,271500,271500,1061,288099000
2023-07-07,1152,271500,272000,271500,271500,1917,520578000
2023-07-07,1153,271500,272000,271500,271500,669,181742000
2023-07-07,1154,272000,272500,271500,272500,5773,1570027000
2023-07-07,1155,272000,272500,272000,272500,779,212155000
2023-07-07,1156,272500,272500,272000,272500,1029,280234000
2023-07-07,1157,272500,273000,272000,273000,1411,384574000
2023-07-07,1158,273000,273000,272500,273000,349,95255000
2023-07-07,1159,273000,273000,272500,272500,1000,272586000
2023-07-07,1200,272500,273000,272500,273000,557,151817000
2023-07-07,1201,272500,273000,272500,273000,144,39297000
2023-07-07,1202,273000,273000,272500,273000,548,149369000
2023-07-07,1203,273000,273000,272500,272500,956,260533000
2023-07-07,1204,272500,273000,272500,273000,242,65979000
2023-07-07,1205,272500,274000,272500,274000,2996,818720000
2023-07-07,1206,274000,274000,273500,273500,658,179998000
2023-07-07,1207,273500,274000,273500,273500,247,67668000
2023-07-07,1208,273500,274000,273500,273500,342,93689000
2023-07-07,1209,274000,274000,273500,274000,238,65200000
2023-07-07,1210,274000,274000,273500,274000,1173,321002000
2023-07-07,1211,274000,274000,273500,273500,560,153257000
2023-07-07,1212,273500,274000,273000,273000,458,125246000
2023-07-07,1213,273000,273500,273000,273500,277,75643000
2023-07-07,1214,273000,273500,273000,273500,128,34984000
2023-07-07,1215,273500,274000,273000,274000,2289,625966000
2023-07-07,1216,274000,274000,273500,274000,195,53425000
2023-07-07,1217,274000,274500,273500,274000,2289,627294000
2023-07-07,1218,274000,274500,274000,274000,2680,734367000
2023-07-07,1219,274500,274500,274000,274500,1161,318556000
2023-07-07,1220,274500,275000,274000,274000,2778,762663000
2023-07-07,1221,274500,274500,274000,274500,294,80638000
2023-07-07,1222,274000,274500,273500,273500,1682,460877000
2023-07-07,1223,273500,274000,273500,274000,292,80002000
2023-07-07,1224,274000,274000,273500,273500,529,144907000
2023-07-07,1225,274000,274000,273500,273500,240,65685000
2023-07-07,1226,274000,274000,273500,273500,219,59967000
2023-07-07,1227,274000,274000,273500,274000,304,83201000
2023-07-07,1228,274000,274000,273500,274000,207,56699000
2023-07-07,1229,274000,274000,273500,274000,524,143369000
2023-07-07,1230,273500,274000,273500,274000,209,57202000
2023-07-07,1231,273500,274000,273500,273500,462,126429000
2023-07-07,1232,273500,274000,273500,274000,571,156242000
2023-07-07,1233,274000,274000,273500,274000,1073,293893000
2023-07-07,1234,274000,274000,273500,274000,270,73956000
2023-07-07,1235,274000,274000,273500,273500,682,186688000
2023-07-07,1236,273500,274500,273500,274000,3024,828409000
2023-07-07,1237,274000,274500,273500,274500,532,145820000
2023-07-07,1238,274000,274500,274000,274500,247,67718000
2023-07-07,1239,274000,274500,274000,274000,672,184189000
2023-07-07,1240,274500,274500,273500,274000,893,244670000
2023-07-07,1241,274000,274500,274000,274500,339,92931000
2023-07-07,1242,274000,275000,274000,274500,3901,1070798000
2023-07-07,1243,274500,275000,274500,275000,693,190519000
2023-07-07,1244,274500,275000,274500,275000,566,155627000
2023-07-07,1245,275000,275000,274000,274000,2385,654353000
2023-07-07,1246,274500,274500,274000,274500,603,165479000
2023-07-07,1247,274500,274500,274000,274000,958,262577000
2023-07-07,1248,274000,274500,274000,274000,394,108111000
2023-07-07,1249,274000,274500,274000,274000,173,47451000
2023-07-07,1250,274500,274500,274000,274500,372,102056000
2023-07-07,1251,274000,274500,274000,274000,488,133814000
2023-07-07,1252,274000,275000,274000,274500,3143,862674000
2023-07-07,1253,274500,275000,274500,275000,435,119463000
2023-07-07,1254,275000,275000,274500,275000,806,221407000
2023-07-07,1255,275000,275000,274500,275000,7301,2007692000
2023-07-07,1256,275000,275500,275000,275500,499,137374000
2023-07-07,1257,275500,275500,275000,275500,835,230006000
2023-07-07,1258,275000,275500,275000,275500,652,179490000
2023-07-07,1259,275500,275500,275000,275500,582,160183000
2023-07-07,1300,275500,275500,275000,275500,654,180174000
2023-07-07,1301,275500,275500,275000,275500,629,173281000
2023-07-07,1302,275000,275500,274000,274500,6889,1893821000
2023-07-07,1303,274500,274500,274000,274000,795,217954000
2023-07-07,1304,274500,274500,274000,274000,683,187205000
2023-07-07,1305,274000,274500,274000,274500,277,76000000
2023-07-07,1306,274000,274500,274000,274000,991,271622000
2023-07-07,1307,274000,274500,274000,274500,490,134311000
2023-07-07,1308,274500,274500,274000,274500,819,224444000
2023-07-07,1309,274000,274500,274000,274000,487,133462000
2023-07-07,1310,274500,274500,274000,274000,784,214822000
2023-07-07,1311,274500,274500,274000,274500,656,179825000
2023-07-07,1312,274000,274000,273500,274000,2085,571255000
2023-07-07,1313,274000,274000,273500,274000,356,97464000
2023-07-07,1314,273500,274000,273500,273500,733,200589000
2023-07-07,1315,273500,274000,273500,274000,336,91973000
2023-07-07,1316,274000,274000,273500,274000,1807,494267000
2023-07-07,1317,273500,273500,273000,273500,2429,664314000
2023-07-07,1318,273500,274000,273500,274000,3040,831477000
2023-07-07,1319,274000,274000,273500,274000,1304,356669000
2023-07-07,1320,273500,274000,273500,274000,321,87819000
2023-07-07,1321,274000,274000,273500,273500,971,265652000
2023-07-07,1322,274000,274000,273500,273500,645,176428000
2023-07-07,1323,273500,274000,273500,274000,514,140617000
2023-07-07,1324,274000,274000,273500,273500,277,75816000
2023-07-07,1325,274000,274000,273500,273500,535,146361000
2023-07-07,1326,273500,274000,273500,274000,380,103938000
2023-07-07,1327,274000,274000,273500,273500,351,96089000
2023-07-07,1328,274000,274000,273500,274000,597,163351000
2023-07-07,1329,274000,274000,273500,274000,489,133857000
2023-07-07,1330,274000,275000,273500,274500,9871,2706148000
2023-07-07,1331,274500,275000,274500,274500,518,142383000
2023-07-07,1332,274500,275000,274500,275000,592,162757000
2023-07-07,1333,274500,275000,274500,275000,570,156708000
2023-07-07,1334,275000,275000,274500,274500,462,126949000
2023-07-07,1335,275000,275000,274500,275000,360,98951000
2023-07-07,1336,275000,275000,273500,274000,7249,1988137000
2023-07-07,1337,273500,274000,273500,274000,1117,305718000
